Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Central African Republic,1990,2A4,,,,,,
Central African Republic,1990,2A4A,,,,,,
Central African Republic,1990,2A4B,,,,,,
Central African Republic,1990,2A4C,,,,,,
Central African Republic,1990,2A4D,,,,,,
Central African Republic,1990,2B,,,,,,
Central African Republic,1990,2B1,,,,,,
Central African Republic,1990,2B10,,,,,,
Central African Republic,1990,2B2,,,,,,
Central African Republic,1990,2B3,,,,,,
Central African Republic,1990,2B4,,,,,,
Central African Republic,1990,2B5,,,,,,
Central African Republic,1990,2B6,,,,,,
Central African Republic,1990,2B7,,,,,,
Central African Republic,1990,2B8,,,,,,
Central African Republic,1990,2B8A,,,,,,
Central African Republic,1990,2B8B,,,,,,
Central African Republic,1990,2B8C,,,,,,
Central African Republic,1990,2B8D,,,,,,
Central African Republic,1990,2B8E,,,,,,
Central African Republic,1990,2B8F,,,,,,
Central African Republic,1990,2B9,,,,,,
Central African Republic,1990,2B9A,,,,,,
Central African Republic,1990,2B9B,,,,,,
Central African Republic,1990,2C,,,,,,
Central African Republic,1990,2C1,,,,,,
Central African Republic,1990,2C2,,,,,,
Central African Republic,1990,2C3,,,,,,
Central African Republic,1990,2C4,,,,,,
Central African Republic,1990,2C5,,,,,,
Central African Republic,1990,2C6,,,,,,
Central African Republic,1990,2C7,,,,,,
Central African Republic,1990,2D,,,,,,
Central African Republic,1990,2D1,,,,,,
Central African Republic,1990,2D2,,,,,,
Central African Republic,1990,2D3,,,,,,
Central African Republic,1990,2D4,,,,,,
Central African Republic,1990,2E,,,,,,
Central African Republic,1990,2F,,,,,,
Central African Republic,1990,2F1,,,,,,
Central African Republic,1990,2F2,,,,,,
Central African Republic,1990,2F3,,,,,,
Central African Republic,1990,2F4,,,,,,
Central African Republic,1990,2F5,,,,,,
Central African Republic,1990,2F6,,,,,,
Central African Republic,1990,2G,,,,,,
Central African Republic,1990,2G1,,,,,,
Central African Republic,1990,2G2,,,,,,
Central African Republic,1990,2G3,,,,,,
Central African Republic,1990,2G4,,,,,,
Central African Republic,1990,2H,,,,,,
Central African Republic,1990,2H1,,,,,,
Central African Republic,1990,2H2,,,,,,
Central African Republic,1990,2H3,,,,,,
Central African Republic,1990,3,,,,,,
Central African Republic,1990,3A,,,,,,
Central African Republic,1990,3A1,,,,,,
Central African Republic,1990,3A2,,,,,,
Central African Republic,1990,3B,,,,,,
Central African Republic,1990,3B1,,,,,,
Central African Republic,1990,3B1A,,,,,,
Central African Republic,1990,3B1B,,,,,,
Central African Republic,1990,3B2,,,,,,
Central African Republic,1990,3B2A,,,,,,
Central African Republic,1990,3B2B,,,,,,
Central African Republic,1990,3B3,,,,,,
Central African Republic,1990,3B3A,,,,,,
Central African Republic,1990,3B3B,,,,,,
Central African Republic,1990,3B4,,,,,,
Central African Republic,1990,3B4A,,,,,,
Central African Republic,1990,3B4B,,,,,,
Central African Republic,1990,3B5,,,,,,
Central African Republic,1990,3B5A,,,,,,
Central African Republic,1990,3B5B,,,,,,
Central African Republic,1990,3B6,,,,,,
