Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Vatican City,1990,2C1,,,,,,
Vatican City,1990,2C2,,,,,,
Vatican City,1990,2C3,,,,,,
Vatican City,1990,2C4,,,,,,
Vatican City,1990,2C5,,,,,,
Vatican City,1990,2C6,,,,,,
Vatican City,1990,2C7,,,,,,
Vatican City,1990,2D,,,,,,
Vatican City,1990,2D1,,,,,,
Vatican City,1990,2D2,,,,,,
Vatican City,1990,2D3,,,,,,
Vatican City,1990,2D4,,,,,,
Vatican City,1990,2E,,,,,,
Vatican City,1990,2F,,,,,,
Vatican City,1990,2F1,,,,,,
Vatican City,1990,2F2,,,,,,
Vatican City,1990,2F3,,,,,,
Vatican City,1990,2F4,,,,,,
Vatican City,1990,2F5,,,,,,
Vatican City,1990,2F6,,,,,,
Vatican City,1990,2G,,,,,,
Vatican City,1990,2G1,,,,,,
Vatican City,1990,2G2,,,,,,
Vatican City,1990,2G3,,,,,,
Vatican City,1990,2G4,,,,,,
Vatican City,1990,2H,,,,,,
Vatican City,1990,2H1,,,,,,
Vatican City,1990,2H2,,,,,,
Vatican City,1990,2H3,,,,,,
Vatican City,1990,3,,,,,,
Vatican City,1990,3A,,,,,,
Vatican City,1990,3A1,,,,,,
Vatican City,1990,3A2,,,,,,
Vatican City,1990,3B,,,,,,
Vatican City,1990,3B1,,,,,,
Vatican City,1990,3B1A,,,,,,
Vatican City,1990,3B1B,,,,,,
Vatican City,1990,3B2,,,,,,
Vatican City,1990,3B2A,,,,,,
Vatican City,1990,3B2B,,,,,,
Vatican City,1990,3B3,,,,,,
Vatican City,1990,3B3A,,,,,,
Vatican City,1990,3B3B,,,,,,
Vatican City,1990,3B4,,,,,,
Vatican City,1990,3B4A,,,,,,
Vatican City,1990,3B4B,,,,,,
Vatican City,1990,3B5,,,,,,
Vatican City,1990,3B5A,,,,,,
Vatican City,1990,3B5B,,,,,,
Vatican City,1990,3B6,,,,,,
Vatican City,1990,3B6A,,,,,,
Vatican City,1990,3B6B,,,,,,
Vatican City,1990,3B6B1,,,,,,
Vatican City,1990,3B6B2,,,,,,
Vatican City,1990,3B6B3,,,,,,
Vatican City,1990,3B6B4,,,,,,
