,Quebec Cap-and-Trade System,,,,,,,,, ,Ontario Cap-and-Trade Program (2017-2018),,,,,,,,, ,Nova Scotia Cap-and-Trade Program (2019-2022),,,,,,, ,Switzerland Emissions Trading System,,,,, ,China National Emissions Trading System,,,,, ,Shenzhen (Pilot) Emissions Trading System,,,,,, ,Shanghai (Pilot) Emissions Trading System,,,,,, ,Beijing (Pilot) Emissions Trading System,,,,,, ,Guangdong (Pilot) Emissions Trading System,,,,,, ,Tianjin (Pilot) Emissions Trading System,,,,,, ,Hubei (Pilot) Emissions Trading System,,,,,, ,Chongqing (Pilot) Emissions Trading System,,,,,, ,Fujian (Pilot) Emissions Trading System,,,,, ,European Union Emissions Trading System,,,, ,,,German National Emissions Trading System,,,,, ,United Kingdom Emissions Trading Scheme,,,,,,, ,Korean Emissions Trading System,,,,,, ,New Zealand Emissions Trading System (Up to 2023),,,,,,,,, ,New Zealand Emissions Trading System (From 2024),,,,,,,,, ,Regional Greenhouse Gas Initiative,,,,,,,,, ,California Cap-and-Trade Program,,,,,,,,,, ,Washington Cap-and-Invest Program,,,,,,,, 
Date,Exchange rate CAD/EUR,Exchange rate CAD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 4,Reference Market, ,Exchange rate CAD/EUR,Exchange rate CAD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 4,Reference Market, ,Exchange rate CAD/EUR,Exchange rate CAD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Reference Market, ,Exchange rate CHF/EUR,Exchange rate CHF/USD,Market Currency,Primary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Secondary Market,Reference Market, ,Exchange rate EUR/EUR,Exchange rate EUR/USD,Market Currency,Primary Market,Secondary Market,Reference Market,,Exchange rate EUR/EUR,Exchange rate EUR/USD,Market Currency,Primary Market,Reference Market, ,Exchange rate GBP/EUR,Exchange rate GBP/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Reference Market, ,Exchange rate KRW/EUR,Exchange rate KRW/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate NZD/EUR,Exchange rate NZD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Secondary Market,Secondary Stability 5,Reference Market, ,Exchange rate NZD/EUR,Exchange rate NZD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Secondary Market,Reference Market, ,Exchange rate USD/EUR,Exchange rate USD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Secondary Market,Reference Market, ,Exchange rate USD/EUR,Exchange rate USD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 4,Primary Stability 5,Reference Market, ,Exchange rate USD/EUR,Exchange rate USD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 5,Reference Market
21/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.128799193,0.139616569,CNY,57,57, ,0.128799193,0.139616569,CNY,,63.57,63.57, ,0.128799193,0.139616569,CNY,,63.12,63.12, ,0.128799193,0.139616569,CNY,,106.6,106.6, ,0.128799193,0.139616569,CNY,,81.49,81.49, ,0.128799193,0.139616569,CNY,,32.4,32.4, ,0.128799193,0.139616569,CNY,,46.43,46.43, ,0.128799193,0.139616569,CNY,,27.5,27.5, ,0.128799193,0.139616569,CNY,33.7,33.7, ,1,1.083986364,EUR,90.35, ,90.35,,,,,,, ,,,,,,,, ,0.000711432,0.000771182,KRW,,11000,11000, ,0.565686062,0.613195977,NZD,,,,51.25,,51.25, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
22/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,, ,1,1.083986364,EUR,87.11, ,87.11,,1,1.083986364,EUR,30,30, ,,,,,,,, ,0.000711432,0.000771182,KRW,,10700,10700, ,0.565686062,0.613195977,NZD,,,,47.5,,47.5, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
23/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,, ,1,1.083986364,EUR,88.9, ,88.9,,,,,,, ,,,,,,,, ,0.000711432,0.000771182,KRW,,10600,10600, ,0.565686062,0.613195977,NZD,,,,45,,45, ,,,,,,,,,, ,0.92252083,1,USD,,,,,14.66,14.66, ,,,,,,,,,,, ,,,,,,,,,
26/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.128799193,0.139616569,CNY,57.4,57.4, ,0.128799193,0.139616569,CNY,,61.71,61.71, ,0.128799193,0.139616569,CNY,,60.82,60.82, ,0.128799193,0.139616569,CNY,,106.6,106.6, ,0.128799193,0.139616569,CNY,,83.07,83.07, ,0.128799193,0.139616569,CNY,,37.22,37.22, ,0.128799193,0.139616569,CNY,,49.96,49.96, ,0.128799193,0.139616569,CNY,,27.5,27.5, ,0.128799193,0.139616569,CNY,34.11,34.11, ,1,1.083986364,EUR,86.01, ,86.01,,,,,,, ,,,,,,,, ,0.000711432,0.000771182,KRW,,10600,10600, ,0.565686062,0.613195977,NZD,,,,41,,41, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
27/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.128799193,0.139616569,CNY,57.4,57.4, ,0.128799193,0.139616569,CNY,,62.83,62.83, ,0.128799193,0.139616569,CNY,,62.09,62.09, ,0.128799193,0.139616569,CNY,,125,125, ,0.128799193,0.139616569,CNY,,81.36,81.36, ,0.128799193,0.139616569,CNY,,36.67,36.67, ,0.128799193,0.139616569,CNY,,49.25,49.25, ,0.128799193,0.139616569,CNY,,27.5,27.5, ,0.128799193,0.139616569,CNY,34.23,34.23, ,1,1.083986364,EUR,85.35, ,85.35,,1,1.083986364,EUR,30,30, ,,,,,,,, ,0.000711432,0.000771182,KRW,,10200,10200, ,0.565686062,0.613195977,NZD,,,,42.5,,42.5, ,,,,,,,,,, ,0.92252083,1,USD,,,,,14.69,14.69, ,,,,,,,,,,, ,,,,,,,,,
28/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.128799193,0.139616569,CNY,57.5,57.5, ,0.128799193,0.139616569,CNY,,61.04,61.04, ,0.128799193,0.139616569,CNY,,62,62, ,0.128799193,0.139616569,CNY,,149.64,149.64, ,0.128799193,0.139616569,CNY,,81.46,81.46, ,0.128799193,0.139616569,CNY,,37.9,37.9, ,0.128799193,0.139616569,CNY,,50,50, ,0.128799193,0.139616569,CNY,,27.5,27.5, ,0.128799193,0.139616569,CNY,33.93,33.93, ,1,1.083986364,EUR,, ,0,,,,,,, ,1.163953317,1.261709524,GBP,51.12,22,203.09,51.12, ,0.000711432,0.000771182,KRW,,10950,10950, ,0.565686062,0.613195977,NZD,,,,41,,41, ,,,,,,,,,, ,0.92252083,1,USD,,,,,14.69,14.69, ,,,,,,,,,,, ,,,,,,,,,
29/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.128799193,0.139616569,CNY,57.98,57.98, ,0.128799193,0.139616569,CNY,,60.54,60.54, ,0.128799193,0.139616569,CNY,,62.3,62.3, ,0.128799193,0.139616569,CNY,,144.3,144.3, ,0.128799193,0.139616569,CNY,,82.97,82.97, ,0.128799193,0.139616569,CNY,,37.6,37.6, ,0.128799193,0.139616569,CNY,,49.97,49.97, ,0.128799193,0.139616569,CNY,,27.5,27.5, ,0.128799193,0.139616569,CNY,34.42,34.42, ,1,1.083986364,EUR,86.6, ,86.6,,1,1.083986364,EUR,30,30, ,,,,,,,, ,0.000711432,0.000771182,KRW,,10750,10750, ,0.565686062,0.613195977,NZD,,,,41,,41, ,,,,,,,,,, ,0.92252083,1,USD,,,,,15.79,15.79, ,,,,,,,,,,, ,,,,,,,,,
30/06/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.128799193,0.139616569,CNY,60,60, ,0.128799193,0.139616569,CNY,,60.54,60.54, ,0.128799193,0.139616569,CNY,,60.55,60.55, ,0.128799193,0.139616569,CNY,,131.75,131.75, ,0.128799193,0.139616569,CNY,,84.95,84.95, ,0.128799193,0.139616569,CNY,,36.3,36.3, ,0.128799193,0.139616569,CNY,,49.99,49.99, ,0.128799193,0.139616569,CNY,,27.5,27.5, ,0.128799193,0.139616569,CNY,34.42,34.42, ,1,1.083986364,EUR,85.31, ,85.31,,,,,,, ,,,,,,,, ,0.000711432,0.000771182,KRW,,10300,10300, ,0.565686062,0.613195977,NZD,,,,41.75,,41.75, ,,,,,,,,,, ,0.92252083,1,USD,,,,,14.64,14.64, ,,,,,,,,,,, ,,,,,,,,,
03/07/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.125855887,0.139173238,CNY,60,60, ,0.125855887,0.139173238,CNY,,64.68,64.68, ,0.125855887,0.139173238,CNY,,61.65,61.65, ,0.125855887,0.139173238,CNY,,134,134, ,0.125855887,0.139173238,CNY,,79.59,79.59, ,0.125855887,0.139173238,CNY,,38.82,38.82, ,0.125855887,0.139173238,CNY,,46.36,46.36, ,0.125855887,0.139173238,CNY,,27.5,27.5, ,0.125855887,0.139173238,CNY,34.05,34.05, ,1,1.105814286,EUR,87.11, ,87.11,,,,,,, ,,,,,,,, ,0.000703033,0.000777424,KRW,,10000,10000, ,0.562662382,0.6222001,NZD,,,,41.75,,41.75, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
04/07/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.125855887,0.139173238,CNY,60,60, ,0.125855887,0.139173238,CNY,,64.68,64.68, ,0.125855887,0.139173238,CNY,,61.5,61.5, ,0.125855887,0.139173238,CNY,,134,134, ,0.125855887,0.139173238,CNY,,80.31,80.31, ,0.125855887,0.139173238,CNY,,39.8,39.8, ,0.125855887,0.139173238,CNY,,46.57,46.57, ,0.125855887,0.139173238,CNY,,27.5,27.5, ,0.125855887,0.139173238,CNY,34.5,34.5, ,1,1.105814286,EUR,85, ,85,,1,1.105814286,EUR,30,30, ,,,,,,,, ,0.000703033,0.000777424,KRW,,10000,10000, ,0.562662382,0.6222001,NZD,,,,37,,37, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
05/07/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.125855887,0.139173238,CNY,60,60, ,0.125855887,0.139173238,CNY,,63.69,63.69, ,0.125855887,0.139173238,CNY,,63.19,63.19, ,0.125855887,0.139173238,CNY,,124,124, ,0.125855887,0.139173238,CNY,,79.64,79.64, ,0.125855887,0.139173238,CNY,,39.8,39.8, ,0.125855887,0.139173238,CNY,,46.11,46.11, ,0.125855887,0.139173238,CNY,,27.5,27.5, ,0.125855887,0.139173238,CNY,34.17,34.17, ,1,1.105814286,EUR,84.84, ,84.84,,,,,,, ,,,,,,,, ,0.000703033,0.000777424,KRW,,10000,10000, ,0.562662382,0.6222001,NZD,,,,37.75,,37.75, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
06/07/2023,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,0.125855887,0.139173238,CNY,59,59, ,0.125855887,0.139173238,CNY,,63.06,63.06, ,0.125855887,0.139173238,CNY,,60.6,60.6, ,0.125855887,0.139173238,CNY,,124,124, ,0.125855887,0.139173238,CNY,,79.45,79.45, ,0.125855887,0.139173238,CNY,,39.8,39.8, ,0.125855887,0.139173238,CNY,,46.06,46.06, ,0.125855887,0.139173238,CNY,,27.5,27.5, ,0.125855887,0.139173238,CNY,34.17,34.17, ,1,1.105814286,EUR,84.18, ,84.18,,1,1.105814286,EUR,30,30, ,,,,,,,, ,0.000703033,0.000777424,KRW,,10000,10000, ,0.562662382,0.6222001,NZD,,,,38,,38, ,,,,,,,,,, ,0.90431098,1,USD,,,,,14.22,14.22, ,,,,,,,,,,, ,,,,,,,,,
