jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Chiapas,1990,2A4A,,,,,,,,
Chiapas,1990,2A4B,,,,,,,,
Chiapas,1990,2A4C,,,,,,,,
Chiapas,1990,2A4D,,,,,,,,
Chiapas,1990,2B,,,,,,,,
Chiapas,1990,2B1,,,,,,,,
Chiapas,1990,2B10,,,,,,,,
Chiapas,1990,2B2,,,,,,,,
Chiapas,1990,2B3,,,,,,,,
Chiapas,1990,2B4,,,,,,,,
Chiapas,1990,2B5,,,,,,,,
Chiapas,1990,2B6,,,,,,,,
Chiapas,1990,2B7,,,,,,,,
Chiapas,1990,2B8,,,,,,,,
Chiapas,1990,2B8A,,,,,,,,
Chiapas,1990,2B8B,,,,,,,,
Chiapas,1990,2B8C,,,,,,,,
Chiapas,1990,2B8D,,,,,,,,
Chiapas,1990,2B8E,,,,,,,,
Chiapas,1990,2B8F,,,,,,,,
Chiapas,1990,2B9,,,,,,,,
Chiapas,1990,2B9A,,,,,,,,
Chiapas,1990,2B9B,,,,,,,,
Chiapas,1990,2C,,,,,,,,
Chiapas,1990,2C1,,,,,,,,
Chiapas,1990,2C2,,,,,,,,
Chiapas,1990,2C3,,,,,,,,
Chiapas,1990,2C4,,,,,,,,
Chiapas,1990,2C5,,,,,,,,
Chiapas,1990,2C6,,,,,,,,
Chiapas,1990,2C7,,,,,,,,
Chiapas,1990,2D,,,,,,,,
Chiapas,1990,2D1,,,,,,,,
Chiapas,1990,2D2,,,,,,,,
Chiapas,1990,2D3,,,,,,,,
Chiapas,1990,2D4,,,,,,,,
Chiapas,1990,2E,,,,,,,,
Chiapas,1990,2E1,,,,,,,,
Chiapas,1990,2E2,,,,,,,,
Chiapas,1990,2E3,,,,,,,,
Chiapas,1990,2E4,,,,,,,,
Chiapas,1990,2E5,,,,,,,,
Chiapas,1990,2F,,,,,,,,
Chiapas,1990,2F1,,,,,,,,
Chiapas,1990,2F2,,,,,,,,
Chiapas,1990,2F3,,,,,,,,
Chiapas,1990,2F4,,,,,,,,
Chiapas,1990,2F5,,,,,,,,
Chiapas,1990,2F6,,,,,,,,
Chiapas,1990,2G,,,,,,,,
Chiapas,1990,2G1,,,,,,,,
Chiapas,1990,2G2,,,,,,,,
Chiapas,1990,2G3,,,,,,,,
Chiapas,1990,2G4,,,,,,,,
Chiapas,1990,2H,,,,,,,,
Chiapas,1990,2H1,,,,,,,,
Chiapas,1990,2H2,,,,,,,,
Chiapas,1990,2H3,,,,,,,,
Chiapas,1990,3A,,,,,,,,
Chiapas,1990,3A1,,,,,,,,
Chiapas,1990,3A2,,,,,,,,
Chiapas,1990,3B,,,,,,,,
Chiapas,1990,3B1,,,,,,,,
Chiapas,1990,3B1A,,,,,,,,
Chiapas,1990,3B1B,,,,,,,,
Chiapas,1990,3B2,,,,,,,,
Chiapas,1990,3B2A,,,,,,,,
Chiapas,1990,3B2B,,,,,,,,
Chiapas,1990,3B3,,,,,,,,
Chiapas,1990,3B3A,,,,,,,,
Chiapas,1990,3B3B,,,,,,,,
Chiapas,1990,3B4,,,,,,,,
Chiapas,1990,3B4A,,,,,,,,
Chiapas,1990,3B4B,,,,,,,,
Chiapas,1990,3B5,,,,,,,,
Chiapas,1990,3B5A,,,,,,,,
Chiapas,1990,3B5B,,,,,,,,
Chiapas,1990,3B6,,,,,,,,
Chiapas,1990,3B6A,,,,,,,,
Chiapas,1990,3B6B,,,,,,,,
Chiapas,1990,3B6B1,,,,,,,,
Chiapas,1990,3B6B2,,,,,,,,
Chiapas,1990,3B6B3,,,,,,,,
Chiapas,1990,3B6B4,,,,,,,,
Chiapas,1990,3B6B5,,,,,,,,
Chiapas,1990,3C,,,,,,,,
Chiapas,1990,3C1,,,,,,,,
Chiapas,1990,3C2,,,,,,,,
Chiapas,1990,3C3,,,,,,,,
Chiapas,1990,3C4,,,,,,,,
Chiapas,1990,3C5,,,,,,,,
Chiapas,1990,3C6,,,,,,,,
Chiapas,1990,3C7,,,,,,,,
Chiapas,1990,3C8,,,,,,,,
Chiapas,1990,3D,,,,,,,,
Chiapas,1990,3D1,,,,,,,,
Chiapas,1990,3D2,,,,,,,,
Chiapas,1990,4A,,,,,,,,
