jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Liaoning Province,1990,1A4C2,Oil,,,,,,,
Liaoning Province,1990,1A4C3,Coal,,,,,,,
Liaoning Province,1990,1A4C3,Natural gas,,,,,,,
Liaoning Province,1990,1A4C3,Oil,,,,,,,
Liaoning Province,1990,1A5,Coal,,,,,,,
Liaoning Province,1990,1A5,Natural gas,,,,,,,
Liaoning Province,1990,1A5,Oil,,,,,,,
Liaoning Province,1990,1A5A,Coal,,,,,,,
Liaoning Province,1990,1A5A,Natural gas,,,,,,,
Liaoning Province,1990,1A5A,Oil,,,,,,,
Liaoning Province,1990,1A5B,Coal,,,,,,,
Liaoning Province,1990,1A5B,Natural gas,,,,,,,
Liaoning Province,1990,1A5B,Oil,,,,,,,
Liaoning Province,1990,1A5C,Coal,,,,,,,
Liaoning Province,1990,1A5C,Natural gas,,,,,,,
Liaoning Province,1990,1A5C,Oil,,,,,,,
Liaoning Province,1990,1B,,,,,,,,
Liaoning Province,1990,1B1,,,,,,,,
Liaoning Province,1990,1B1A,,,,,,,,
Liaoning Province,1990,1B1A1,,,,,,,,
Liaoning Province,1990,1B1A11,,,,,,,,
Liaoning Province,1990,1B1A12,,,,,,,,
Liaoning Province,1990,1B1A13,,,,,,,,
Liaoning Province,1990,1B1A14,,,,,,,,
Liaoning Province,1990,1B1A2,,,,,,,,
Liaoning Province,1990,1B1A21,,,,,,,,
Liaoning Province,1990,1B1A22,,,,,,,,
Liaoning Province,1990,1B1B,,,,,,,,
Liaoning Province,1990,1B2,,,,,,,,
Liaoning Province,1990,1B2A,,,,,,,,
Liaoning Province,1990,1B2A1,,,,,,,,
Liaoning Province,1990,1B2A2,,,,,,,,
Liaoning Province,1990,1B2A3,,,,,,,,
Liaoning Province,1990,1B2A31,,,,,,,,
Liaoning Province,1990,1B2A32,,,,,,,,
Liaoning Province,1990,1B2A33,,,,,,,,
Liaoning Province,1990,1B2A34,,,,,,,,
Liaoning Province,1990,1B2A35,,,,,,,,
Liaoning Province,1990,1B2A36,,,,,,,,
Liaoning Province,1990,1B2B,,,,,,,,
Liaoning Province,1990,1B2B1,,,,,,,,
Liaoning Province,1990,1B2B2,,,,,,,,
Liaoning Province,1990,1B2B3,,,,,,,,
Liaoning Province,1990,1B2B31,,,,,,,,
Liaoning Province,1990,1B2B32,,,,,,,,
Liaoning Province,1990,1B2B33,,,,,,,,
Liaoning Province,1990,1B2B34,,,,,,,,
