scheme_id,jurisdiction,year,ipcc_code,em_share,source,comment
kor_ets,"Korea, Rep.",2017,1A2F,1,,
kor_ets,"Korea, Rep.",2017,1A2G,1,,
kor_ets,"Korea, Rep.",2017,1A2H,1,,
kor_ets,"Korea, Rep.",2017,1A2I,1,,
kor_ets,"Korea, Rep.",2017,1A2J,1,,
kor_ets,"Korea, Rep.",2017,1A2K,NA,,
kor_ets,"Korea, Rep.",2017,1A2L,1,,
kor_ets,"Korea, Rep.",2017,1A2M,1,,
kor_ets,"Korea, Rep.",2017,1A3,NA,,
kor_ets,"Korea, Rep.",2017,1A3A,NA,,
kor_ets,"Korea, Rep.",2017,1A3A1,NA,,
kor_ets,"Korea, Rep.",2017,1A3A2,1,,
kor_ets,"Korea, Rep.",2017,1A3B,NA,,
kor_ets,"Korea, Rep.",2017,1A3C,NA,,
kor_ets,"Korea, Rep.",2017,1A3D,NA,,
kor_ets,"Korea, Rep.",2017,1A3D1,NA,,
kor_ets,"Korea, Rep.",2017,1A3D2,NA,,
kor_ets,"Korea, Rep.",2017,1A3E,NA,,
kor_ets,"Korea, Rep.",2017,1A3E1,NA,,
kor_ets,"Korea, Rep.",2017,1A4,NA,,
kor_ets,"Korea, Rep.",2017,1A4A,1,,
kor_ets,"Korea, Rep.",2017,1A4B,1,,
kor_ets,"Korea, Rep.",2017,1A4C,NA,,
kor_ets,"Korea, Rep.",2017,1A4C1,NA,,
kor_ets,"Korea, Rep.",2017,1A4C2,NA,,
kor_ets,"Korea, Rep.",2017,1A4C3,NA,,
kor_ets,"Korea, Rep.",2017,1A5,NA,,
kor_ets,"Korea, Rep.",2017,1A5A,NA,,
kor_ets,"Korea, Rep.",2017,1A5B,NA,,
kor_ets,"Korea, Rep.",2017,1A5C,NA,,
kor_ets,"Korea, Rep.",2017,1B,NA,,
kor_ets,"Korea, Rep.",2017,1B1,NA,,
kor_ets,"Korea, Rep.",2017,1B1A,NA,,
kor_ets,"Korea, Rep.",2017,1B1A1,NA,,
kor_ets,"Korea, Rep.",2017,1B1A11,NA,,
kor_ets,"Korea, Rep.",2017,1B1A12,NA,,
kor_ets,"Korea, Rep.",2017,1B1A13,NA,,
kor_ets,"Korea, Rep.",2017,1B1A14,NA,,
kor_ets,"Korea, Rep.",2017,1B1A2,NA,,
kor_ets,"Korea, Rep.",2017,1B1A21,NA,,
kor_ets,"Korea, Rep.",2017,1B1A22,NA,,
kor_ets,"Korea, Rep.",2017,1B1B,NA,,
kor_ets,"Korea, Rep.",2017,1B2,NA,,
kor_ets,"Korea, Rep.",2017,1B2A,NA,,
kor_ets,"Korea, Rep.",2017,1B2A1,NA,,
kor_ets,"Korea, Rep.",2017,1B2A2,NA,,
kor_ets,"Korea, Rep.",2017,1B2A3,NA,,
kor_ets,"Korea, Rep.",2017,1B2A31,NA,,
kor_ets,"Korea, Rep.",2017,1B2A32,NA,,
kor_ets,"Korea, Rep.",2017,1B2A33,NA,,
kor_ets,"Korea, Rep.",2017,1B2A34,NA,,
kor_ets,"Korea, Rep.",2017,1B2A35,NA,,
